"","U_ID","CODEBASE","CODE1","CODE2","VILLCODE","VILLAGE_ID","VILLAGE","TOWN_ID","TOWN","COUNTY_ID","COUNTY","USE_CODE","LINE","SPECODE","X","Y","AREA","M","USECODE"
"149",4222,"A6304-0398-00","A6304-24-004","A6304-24","A6304-024-00","024","行政里","63000040","中山區","63000","臺北市","03","05",NA,303886.36084,2773074.37458,2066.30047,NA,NA
"150",4223,"A6304-0399-00","A6304-24-004","A6304-24","A6304-024-00","024","行政里","63000040","中山區","63000","臺北市","03","05",NA,303941.79228,2773074.14321,3311.53197,NA,NA
"151",4224,"A6306-0232-00","A6306-19-005","A6306-19","A6306-014-00","014","景星里","63000060","大同區","63000","臺北市","03","05",NA,301439.6242,2773062.97196,5104.23137,NA,NA
"152",4225,"A6304-0391-00","A6304-30-006","A6304-30","A6304-011-00","011","晴光里","63000040","中山區","63000","臺北市","02","05",NA,303131.94404,2773082.41088,2281.09465,NA,NA
"153",4452,"A6306-0276-00","A6306-24-003","A6306-24","A6306-013-00","013","民權里","63000060","大同區","63000","臺北市","02","02",NA,301972.9612,2772786.944,4095.8154,NA,NA
"154",4453,"A6301-0074-00","A6301-07-007","A6301-07","A6301-006-00","006","富錦里","63000010","松山區","63000","臺北市","03","05",NA,306878.25528,2772782.24017,5523.14662,NA,NA
"155",4454,"A6304-0505-00","A6304-37-002","A6304-37","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","02","05",NA,303574.74235,2772777.93886,9331.94445,NA,NA
"156",4455,"A6306-0284-00","A6306-24-003","A6306-24","A6306-013-00","013","民權里","63000060","大同區","63000","臺北市","03","05",NA,301902.65345,2772754.44864,2925.04946,NA,NA
"157",4456,"A6301-0102-00","A6301-09-004","A6301-09","A6301-003-00","003","東榮里","63000010","松山區","63000","臺北市","15","01",NA,306220.24297,2772676.27078,87049.55079,NA,NA
"158",4457,"A6301-0076-00","A6301-08-003","A6301-08","A6301-005-00","005","新益里","63000010","松山區","63000","臺北市","03","01",NA,307168.95226,2772776.03187,3338.67119,NA,NA
"159",4458,"A6306-0275-00","A6306-25-001","A6306-25","A6306-012-00","012","南芳里","63000060","大同區","63000","臺北市","02","05",NA,301763.56871,2772793.57769,2788.78425,NA,NA
"160",4459,"A6304-0508-00","A6304-39-002","A6304-39","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","02","05",NA,303718.45735,2772774.01265,9359.03921,NA,NA
"161",4460,"A6301-0073-00","A6301-07-005","A6301-07","A6301-005-00","005","新益里","63000010","松山區","63000","臺北市","03","05",NA,307074.02839,2772784.69264,3192.62056,NA,NA
"162",4461,"A6306-0281-00","A6306-23-002","A6306-23","A6306-012-00","012","南芳里","63000060","大同區","63000","臺北市","03","02",NA,301452.76395,2772775.89729,2636.06343,NA,NA
"163",4462,"A6304-0510-00","A6304-42-001","A6304-42","A6304-021-00","021","松江里","63000040","中山區","63000","臺北市","02","05",NA,303874.53341,2772769.79553,9915.79398,NA,NA
"164",4463,"A6306-0280-00","A6306-26-004","A6306-26","A6306-013-00","013","民權里","63000060","大同區","63000","臺北市","03","05",NA,302187.59828,2772779.64619,3179.26982,NA,NA
"165",4464,"A6306-0277-00","A6306-26-002","A6306-26","A6306-013-00","013","民權里","63000060","大同區","63000","臺北市","03","05",NA,302072.37685,2772782.68708,1379.47489,NA,NA
"166",4465,"A6306-0278-00","A6306-26-003","A6306-26","A6306-013-00","013","民權里","63000060","大同區","63000","臺北市","03","05",NA,302116.81682,2772780.82348,2028.98746,NA,NA
"167",4466,"A6306-0279-00","A6306-24-003","A6306-24","A6306-013-00","013","民權里","63000060","大同區","63000","臺北市","03","05",NA,302035.86498,2772780.86405,1543.55185,NA,NA
"168",4467,"A6304-0506-00","A6304-42-001","A6304-42","A6304-021-00","021","松江里","63000040","中山區","63000","臺北市","02","05",NA,304074.89915,2772775.71955,10017.87544,NA,NA
"169",4499,"A6301-0087-00","A6301-13-004","A6301-13","A6301-016-00","016","民有里","63000010","松山區","63000","臺北市","03","05",NA,305318.34173,2772720.92911,4847.80988,NA,NA
"170",4500,"A6306-0290-00","A6306-26-004","A6306-26","A6306-013-00","013","民權里","63000060","大同區","63000","臺北市","03","12",NA,302167.5335,2772728.56018,8297.5595,NA,NA
"171",4501,"A6301-0084-00","A6301-08-004","A6301-08","A6301-005-00","005","新益里","63000010","松山區","63000","臺北市","03","05",NA,307174.82597,2772732.16508,2150.62205,NA,NA
"172",4502,"A6301-0089-00","A6301-07-009","A6301-07","A6301-005-00","005","新益里","63000010","松山區","63000","臺北市","03","05",NA,307082.31264,2772711.40839,5116.39472,NA,NA
"173",4503,"A6304-0520-00","A6304-42-002","A6304-42","A6304-021-00","021","松江里","63000040","中山區","63000","臺北市","02","05",NA,303909.68124,2772742.16541,2535.27462,NA,NA
"174",4504,"A6304-0522-00","A6304-42-002","A6304-42","A6304-021-00","021","松江里","63000040","中山區","63000","臺北市","02","05",NA,304073.51764,2772740.65842,5391.06201,NA,NA
"175",4505,"A6306-0287-00","A6306-23-005","A6306-23","A6306-012-00","012","南芳里","63000060","大同區","63000","臺北市","05","12",NA,301504.94235,2772738.46551,3832.2065,NA,NA
"176",4506,"A6304-0525-00","A6304-37-003","A6304-37","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","03","05",NA,303303.44987,2772729.32233,5878.59153,NA,NA
"177",4507,"A6310-1151-00","A6310-75-012","A6310-75","A6310-030-00","030","湖元里","63000100","內湖區","63000","臺北市","05","01",NA,308611.83808,2772593.39239,53488.9189,NA,NA
"178",4508,"A6306-0294-00","A6306-25-005","A6306-25","A6306-012-00","012","南芳里","63000060","大同區","63000","臺北市","05","07",NA,301698.93424,2772674.13043,32486.2503,NA,NA
"179",4509,"A6301-0140-00","A6301-12-002","A6301-12","A6301-010-00","010","精忠里","63000010","松山區","63000","臺北市","04","01",NA,305878.65924,2772556.08907,70441.01351,NA,NA
"180",4510,"A6304-0526-00","A6304-37-004","A6304-37","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","03","05",NA,303408.19876,2772726.74665,3532.62957,NA,NA
"181",4511,"A6301-0088-00","A6301-09-001","A6301-09","A6301-004-00","004","三民里","63000010","松山區","63000","臺北市","03","05",NA,306781.85971,2772717.77825,3740.35682,NA,NA
"182",4512,"A6304-0558-00","A6304-37-007","A6304-37","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","02","05",NA,303471.76554,2772676.81128,6311.06082,NA,NA
"183",4513,"A6306-0291-00","A6306-23-006","A6306-23","A6306-012-00","012","南芳里","63000060","大同區","63000","臺北市","03","09",NA,301404.24319,2772709.38181,3887.50308,NA,NA
"184",4514,"A6304-0534-00","A6304-37-006","A6304-37","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","02","05",NA,303526.86276,2772701.84194,4493.09664,NA,NA
"185",4515,"A6301-0093-00","A6301-13-004","A6301-13","A6301-016-00","016","民有里","63000010","松山區","63000","臺北市","03","05",NA,305412.17268,2772702.37078,7939.76021,NA,NA
"186",4516,"A6310-1156-00","A6310-75-009","A6310-75","A6310-030-00","030","湖元里","63000100","內湖區","63000","臺北市","01","01",NA,308293.25338,2772503.02241,131222.69705,NA,NA
"187",4517,"A6304-0527-00","A6304-37-005","A6304-37","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","03","05",NA,303598.31357,2772722.22391,4265.11615,NA,NA
"188",4518,"A6304-0528-00","A6304-39-001","A6304-39","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","03","05",NA,303688.21446,2772720.11371,3808.18436,NA,NA
"189",4519,"A6304-0562-00","A6304-39-002","A6304-39","A6304-022-00","022","新生里","63000040","中山區","63000","臺北市","02","05",NA,303760.65116,2772654.09452,10684.62739,NA,NA
"190",4520,"A6301-0103-00","A6301-16-003","A6301-16","A6301-005-00","005","新益里","63000010","松山區","63000","臺北市","03","05",NA,307293.91977,2772666.32549,4731.0833,NA,NA
"191",4521,"A6301-0091-00","A6301-09-002","A6301-09","A6301-004-00","004","三民里","63000010","松山區","63000","臺北市","03","05",NA,306691.4067,2772706.30439,5019.982,NA,NA
"192",4522,"A6301-0098-00","A6301-08-004","A6301-08","A6301-005-00","005","新益里","63000010","松山區","63000","臺北市","03","05",NA,307101.95836,2772680.57909,4516.61678,NA,NA
"193",4523,"A6304-0537-00","A6304-40-004","A6304-40","A6304-028-00","028","江寧里","63000040","中山區","63000","臺北市","03","05",NA,304223.35791,2772693.66184,6796.01532,NA,NA
"194",4524,"A6304-0530-00","A6304-38-003","A6304-38","A6304-028-00","028","江寧里","63000040","中山區","63000","臺北市","03","05",NA,304479.68457,2772710.82474,6917.52598,NA,NA
"195",4525,"A6304-0529-00","A6304-40-002","A6304-40","A6304-028-00","028","江寧里","63000040","中山區","63000","臺北市","03","05",NA,304333.98884,2772711.29928,6162.61606,NA,NA
"196",4526,"A6304-0541-00","A6304-42-006","A6304-42","A6304-021-00","021","松江里","63000040","中山區","63000","臺北市","02","05",NA,303822.1919,2772688.48923,5152.39481,NA,NA
"197",4527,"A6309-0007-00","A6309-01-003","A6309-01","A6309-004-00","004","三重里","63000090","南港區","63000","臺北市","03","05",NA,311901.18992,2772664.38719,8916.04594,NA,NA
"198",4528,"A6304-0532-00","A6304-44-001","A6304-44","A6304-021-00","021","松江里","63000040","中山區","63000","臺北市","03","05",NA,303909.31868,2772707.68575,4979.3882,NA,NA
"199",4529,"A6306-0298-00","A6306-25-005","A6306-25","A6306-012-00","012","南芳里","63000060","大同區","63000","臺北市","05","12",NA,301511.84673,2772659.10339,20506.05384,NA,NA
"200",4530,"A6304-0533-00","A6304-44-002","A6304-44","A6304-021-00","021","松江里","63000040","中山區","63000","臺北市","03","05",NA,304026.34413,2772706.19886,5495.49506,NA,NA
"201",4531,"A6304-0538-00","A6304-36-005","A6304-36","A6304-008-00","008","集英里","63000040","中山區","63000","臺北市","03","05",NA,302488.27855,2772696.81416,3872.58108,NA,NA
"202",1650,"A6311-0509-00","A6311-34-007","A6311-34","A6311-029-00","029","聖山里","63000110","士林區","63000","臺北市","03","05",NA,303411.64088,2777616.98055,8569.46352,NA,NA
"203",1651,"A6311-0495-00","A6311-37-003","A6311-37","A6311-035-00","035","蘭興里","63000110","士林區","63000","臺北市","03","05",NA,302673.9405,2777664.40786,6825.61828,NA,NA
"204",1652,"A6311-0501-00","A6311-38-004","A6311-38","A6311-030-00","030","忠誠里","63000110","士林區","63000","臺北市","03","05",NA,303224.56602,2777650.90128,4881.97154,NA,NA
"205",1653,"A6311-0505-00","A6311-32-008","A6311-32","A6311-024-00","024","富洲里","63000110","士林區","63000","臺北市","03","02",NA,298700.51237,2777637.33913,11972.09587,NA,NA
"206",1654,"A6311-0506-00","A6311-32-009","A6311-32","A6311-024-00","024","富洲里","63000110","士林區","63000","臺北市","02","02",NA,298314.48661,2777636.26767,10432.19101,NA,NA
"207",1655,"A6311-0502-00","A6311-38-003","A6311-38","A6311-030-00","030","忠誠里","63000110","士林區","63000","臺北市","03","05",NA,302960.76583,2777644.46931,2797.2084,NA,NA
"208",1656,"A6311-0500-00","A6311-38-001","A6311-38","A6311-030-00","030","忠誠里","63000110","士林區","63000","臺北市","03","05",NA,303133.06443,2777654.98951,4272.2395,NA,NA
"209",1657,"A6312-1144-00","A6312-81-008","A6312-81","A6312-001-00","001","建民里","63000120","北投區","63000","臺北市","05","07",NA,301966.9009,2777410.17091,98846.54238,NA,NA
"210",1658,"A6311-0525-00","A6311-42-001","A6311-42","A6311-027-00","027","德行里","63000110","士林區","63000","臺北市","15","05",NA,302853.72564,2777545.21413,30709.002,NA,NA
"211",1659,"A6311-0508-00","A6311-34-008","A6311-34","A6311-029-00","029","聖山里","63000110","士林區","63000","臺北市","03","02",NA,303492.59274,2777631.73787,1637.1243,NA,NA
"212",1660,"A6311-0516-00","A6311-37-004","A6311-37","A6311-035-00","035","蘭興里","63000110","士林區","63000","臺北市","03","05",NA,302561.75297,2777584.2153,9804.45617,NA,NA
"213",1661,"A6311-0513-00","A6311-34-008","A6311-34","A6311-029-00","029","聖山里","63000110","士林區","63000","臺北市","03","05",NA,303479.94558,2777609.96019,3924.99442,NA,NA
"214",1807,"A6311-0645-00","A6311-45-006","A6311-45","A6311-051-00","051","臨溪里","63000110","士林區","63000","臺北市","02","05",NA,305509.79084,2776913.87268,13689.86638,NA,NA
"215",1808,"A6311-0647-00","A6311-60-006","A6311-60","A6311-006-00","006","舊佳里","63000110","士林區","63000","臺北市","12","01","行水區",302976.60339,2776901.08617,21687.40902,NA,NA
"216",1809,"A6311-0649-00","A6311-50-003","A6311-50","A6311-005-00","005","福志里","63000110","士林區","63000","臺北市","03","12",NA,303881.60958,2776892.54649,12912.10361,NA,NA
"217",1810,"A6311-0639-00","A6311-50-001","A6311-50","A6311-005-00","005","福志里","63000110","士林區","63000","臺北市","03","05",NA,303830.25244,2776944.75865,3788.28348,NA,NA
"218",1811,"A6311-0642-00","A6311-50-002","A6311-50","A6311-005-00","005","福志里","63000110","士林區","63000","臺北市","03","12",NA,304028.48421,2776930.23877,12332.07893,NA,NA
"219",1812,"A6311-0687-00","A6311-59-003","A6311-59","A6311-003-00","003","福林里","63000110","士林區","63000","臺北市","10","05",NA,304451.80618,2776732.34488,113722.81482,NA,NA
"220",1813,"A6312-1159-00","A6312-79-003","A6312-79","A6312-019-00","019","洲美里","63000120","北投區","63000","臺北市","12","01","行水區",300893.87775,2776708.0404,183562.54887,NA,NA
"221",1814,"A6311-0637-00","A6311-49-005","A6311-49","A6311-028-00","028","德華里","63000110","士林區","63000","臺北市","03","12",NA,302642.7356,2776954.35431,4101.1169,NA,NA
"222",1815,"A6311-0638-00","A6311-50-001","A6311-50","A6311-005-00","005","福志里","63000110","士林區","63000","臺北市","03","05",NA,303766.29587,2776952.11425,4275.39457,NA,NA
"223",1978,"A6310-0016-00","A6310-01-003","A6310-01","A6310-014-00","014","金瑞里","63000100","內湖區","63000","臺北市","11","05",NA,308773.99144,2776053.05596,262743.69516,NA,NA
"224",1979,"A6310-0019-00","A6310-01-005","A6310-01","A6310-003-00","003","西安里","63000100","內湖區","63000","臺北市","11","05",NA,306683.07338,2776017.48615,115103.34793,NA,NA
"225",1980,"A6311-0790-00","A6311-67-003","A6311-67","A6311-004-00","004","福德里","63000110","士林區","63000","臺北市","03","05",NA,302610.43471,2776285.51092,6399.266,NA,NA
"226",1981,"A6311-0789-00","A6311-67-004","A6311-67","A6311-004-00","004","福德里","63000110","士林區","63000","臺北市","03","02",NA,302843.7111,2776293.87152,2993.68205,NA,NA
"227",2168,"A6311-0956-00","A6311-73-004","A6311-73","A6311-008-00","008","後港里","63000110","士林區","63000","臺北市","03","05",NA,302344.11958,2775783.61012,4278.2504,NA,NA
"228",2169,"A6310-0037-00","A6310-03-003","A6310-03","A6310-015-00","015","碧山里","63000100","內湖區","63000","臺北市","03","05",NA,309651.86068,2775774.84911,4162.90026,NA,NA
"229",2170,"A6311-0953-00","A6311-72-008","A6311-72","A6311-019-00","019","社子里","63000110","士林區","63000","臺北市","03","02",NA,301376.78403,2775789.69824,3100.73322,NA,NA
"230",2171,"A6311-0959-00","A6311-82-005","A6311-82","A6311-002-00","002","義信里","63000110","士林區","63000","臺北市","02","05",NA,302802.284,2775777.2715,3631.77873,NA,NA
"231",2172,"A6311-0962-00","A6311-77-006","A6311-77","A6311-001-00","001","仁勇里","63000110","士林區","63000","臺北市","02","05",NA,303109.83395,2775769.37682,4926.26586,NA,NA
"232",2173,"A6311-0957-00","A6311-73-005","A6311-73","A6311-008-00","008","後港里","63000110","士林區","63000","臺北市","03","05",NA,302407.31845,2775778.43272,5222.0052,NA,NA
"233",2174,"A6310-0039-00","A6310-07-001","A6310-07","A6310-014-00","014","金瑞里","63000100","內湖區","63000","臺北市","11","05",NA,309163.79862,2775770.33586,9654.45559,NA,NA
"234",2175,"A6310-0040-00","A6310-03-004","A6310-03","A6310-015-00","015","碧山里","63000100","內湖區","63000","臺北市","11","02",NA,309707.55059,2775762.59441,4969.16804,NA,NA
"235",2176,"A6310-0214-00","A6310-01-008","A6310-01","A6310-025-00","025","內溝里","63000100","內湖區","63000","臺北市","11","05",NA,313165.01935,2775323.46674,222302.36885,NA,NA
"236",2177,"A6310-0036-00","A6310-04-003","A6310-04","A6310-014-00","014","金瑞里","63000100","內湖區","63000","臺北市","03","05",NA,309027.75395,2775776.72557,4302.09227,NA,NA
"237",2178,"A6311-0958-00","A6311-71-004","A6311-71","A6311-022-00","022","永倫里","63000110","士林區","63000","臺北市","02","05",NA,300839.38921,2775777.74781,3300.25294,NA,NA
"238",2179,"A6310-0038-00","A6310-03-006","A6310-03","A6310-015-00","015","碧山里","63000100","內湖區","63000","臺北市","11","02",NA,309810.2695,2775776.13843,3525.1898,NA,NA
"239",2375,"A6311-1049-00","A6311-80-008","A6311-80","A6311-010-00","010","前港里","63000110","士林區","63000","臺北市","03","05",NA,302452.66207,2775505.12787,3791.34316,NA,NA
"240",2376,"A6310-0135-00","A6310-06-009","A6310-06","A6310-003-00","003","西安里","63000100","內湖區","63000","臺北市","03","05",NA,306838.68794,2775507.56504,4591.3581,NA,NA
"241",2377,"A6311-1050-00","A6311-81-002","A6311-81","A6311-009-00","009","福中里","63000110","士林區","63000","臺北市","03","02",NA,302198.90749,2775505.92668,1970.75805,NA,NA
"242",2378,"A6304-0009-00","A6304-02-001","A6304-02","A6304-014-00","014","大直里","63000040","中山區","63000","臺北市","05","07",NA,305382.05163,2775416.67619,17496.72748,NA,NA
